"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,788.717142,9.291765,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,927.912430,1.316096,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,937.034725,2.454142,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,934.311161,1.561101,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,945.558774,20.262594,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,943.843766,10.405075,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1084.069531,1.214624,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1092.568186,1.273640,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1090.027035,0.624134,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1095.914935,1.000440,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1098.900086,8.617619,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1239.914877,1.176047,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1248.555772,0.817218,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1245.950768,1.392492,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1253.430254,6.636035,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1257.256166,9.910515,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1395.851230,1.806781,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1405.278276,1.612270,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1401.470599,0.577879,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1408.748257,3.936944,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1409.369816,4.317990,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1551.572161,1.679340,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1560.143774,1.073945,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1557.494197,0.789868,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1563.567114,1.078227,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,1566.242491,9.842219,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,1.892344,0.001761,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,15.136453,0.009612,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,14.914694,0.023412,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,20.652155,0.040443,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",2,5,18.655212,0.072118,"ns/op",0,reflection-sync
